time,HeartRate,DifficultyIndex
295.3471,83,0
295.3552,83,0
295.3631,83,0
295.3715,83,0
295.3798,83,0
295.3921,83,0
295.3997,83,0
295.4076,83,0
295.4155,83,0
295.4234,83,0
295.4308,83,0
295.4386,83,0
295.4471,83,0
295.4554,83,0
295.463,83,0
295.4712,83,0
295.4789,83,0
295.4869,83,0
295.4946,83,0
295.5027,83,0
295.5102,83,0
295.5178,83,0
295.5256,83,0
295.5333,83,0
295.5407,83,0
295.5487,83,0
295.5563,83,0
295.5644,83,0
295.5754,83,0
295.5838,83,0
295.5921,83,0
295.6009,83,0
295.6099,83,0
295.6185,83,0
295.6263,83,0
295.6341,83,0
295.642,83,0
295.6495,83,0
295.6574,83,0
295.6653,83,0
295.6729,83,0
295.6812,83,0
295.6891,83,0
295.6966,83,0
295.7045,83,0
295.7121,83,0
295.7197,83,0
295.7277,83,0
295.7357,83,0
295.7438,83,0
295.753,83,0
295.7621,83,0
295.7706,83,0
295.7785,83,0
295.7863,83,0
295.7939,83,0
295.8017,83,0
295.8091,83,0
295.817,83,0
295.8247,83,0
295.8323,83,0
295.8398,83,0
295.8476,83,0
295.8557,83,0
295.8634,83,0
295.8711,83,0
295.8786,83,0
295.8864,83,0
295.8941,83,0
295.9026,83,0
295.9108,83,0
295.9183,83,0
295.926,83,0
295.9335,83,0
295.9412,83,0
295.9486,83,0
295.9561,83,0
295.9638,83,0
295.9713,83,0
295.9786,83,0
295.9865,83,0
295.9939,83,0
296.0016,83,0
296.009,83,0
296.0166,83,0
296.0243,83,0
296.0317,83,0
296.0391,83,0
296.0468,83,0
296.0544,83,0
296.0621,83,0
296.0696,83,0
296.0769,83,0
296.0851,83,0
296.0931,83,0
296.1007,83,0
296.1084,83,0
296.116,83,0
296.1238,83,0
296.1313,83,0
296.1389,83,0
296.1466,83,0
296.1541,83,0
296.1618,83,0
296.1694,83,0
296.1769,83,0
296.1847,83,0
296.1921,83,0
296.1996,83,0
296.2074,83,0
296.2149,83,0
296.2227,83,0
296.2303,83,0
296.2378,83,0
296.2455,83,0
296.2531,83,0
296.2606,83,0
296.2684,83,0
296.2758,83,0
296.2835,83,0
296.2911,83,0
296.2986,83,0
296.3065,83,0
296.3141,83,0
296.322,83,0
296.3298,83,0
296.3375,83,0
296.3453,83,0
296.3531,83,0
296.3614,83,0
296.3699,83,0
296.3775,83,0
296.3854,83,0
296.3931,83,0
296.4006,83,0
296.4084,82,0
296.416,82,0
296.4237,82,0
296.4313,82,0
296.4387,82,0
296.4465,82,0
296.454,82,0
296.4617,82,0
296.4694,82,0
296.4769,82,0
296.4846,82,0
296.4922,82,0
296.4997,82,0
296.5077,82,0
296.516,82,0
296.5244,82,0
296.5317,82,0
296.5392,82,0
296.5468,82,0
296.5543,82,0
296.5622,82,0
296.57,82,0
296.5776,82,0
296.5854,82,0
296.5928,82,0
296.6007,82,0
296.6084,82,0
296.6159,82,0
296.6237,82,0
296.6317,82,0
296.6392,82,0
296.647,82,0
296.6546,82,0
296.6629,82,0
296.6715,82,0
296.6796,82,0
296.6876,82,0
296.6954,82,0
296.7031,82,0
296.7105,82,0
296.7179,82,0
296.7261,82,0
296.7336,82,0
296.7416,82,0
296.7493,82,0
296.7572,82,0
296.765,82,0
296.7727,82,0
296.7801,82,0
296.7888,82,0
296.7966,82,0
296.8054,82,0
296.8133,82,0
296.8225,82,0
296.8312,82,0
296.839,82,0
296.8476,82,0
296.856,82,0
296.8641,82,0
296.8719,82,0
296.8795,82,0
296.888,82,0
296.8958,82,0
296.9038,82,0
296.9117,82,0
296.9196,82,0
296.9278,82,0
296.9362,82,0
296.9443,82,0
296.9522,82,0
296.9604,82,0
296.9687,82,0
296.9774,82,0
296.9864,82,0
296.9947,82,0
297.0028,82,0
297.0103,82,0
297.018,82,0
297.0262,82,0
297.0335,82,0
297.0415,82,0
297.0492,82,0
297.057,82,0
297.0648,82,0
297.0724,82,0
297.0799,82,0
297.0878,82,0
297.0952,82,0
297.1029,82,0
297.1102,82,0
297.1176,82,0
297.1252,82,0
297.1334,82,0
297.1418,82,0
297.1496,82,0
297.157,82,0
297.1645,82,0
297.1716,82,0
297.1789,82,0
297.1866,82,0
297.1935,82,0
297.2014,82,0
297.2083,82,0
297.2154,82,0
297.2226,82,0
297.2296,82,0
297.2365,82,0
297.2437,82,0
297.2508,82,0
297.2577,82,0
297.2649,82,0
297.2719,82,0
297.279,82,0
297.287,82,0
297.2945,82,0
297.3017,82,0
297.3086,82,0
297.3155,82,0
297.3228,82,0
297.3298,82,0
297.3367,82,0
297.344,82,0
297.3511,82,0
297.3584,82,0
297.366,82,0
297.3735,82,0
297.3807,82,0
297.388,82,0
297.3955,82,0
297.4032,82,0
297.4103,82,0
297.418,82,0
297.4261,82,0
297.4335,82,0
297.4416,82,0
297.4494,82,0
297.4568,82,0
297.4642,82,0
297.4714,82,0
297.4785,82,0
297.4859,82,0
297.4933,82,0
297.5008,82,0
297.5083,82,0
297.5155,82,0
297.5231,82,0
297.5302,82,0
297.5374,82,0
297.545,82,0
297.5525,82,0
297.5597,82,0
297.5673,82,0
297.5744,82,0
297.5826,82,0
297.5902,82,0
297.5988,82,0
297.6074,82,0
297.615,82,0
297.6225,82,0
297.6297,82,0
297.6369,82,0
297.6446,82,0
297.6518,82,0
297.6591,82,0
297.6667,82,0
297.674,82,0
297.6817,82,0
297.6893,82,0
297.6965,82,0
297.7044,82,0
297.7116,82,0
297.7193,82,0
297.7267,82,0
297.7344,82,0
297.7425,82,0
297.7508,82,0
297.7591,82,0
297.7668,82,0
297.774,82,0
297.7818,82,0
297.7892,82,0
297.7967,82,0
297.8045,82,0
297.812,82,0
297.8195,82,0
297.8271,82,0
297.8346,82,0
297.8423,82,0
297.8499,82,0
297.8577,82,0
297.8658,82,0
297.8735,82,0
297.8814,82,0
297.8892,82,0
297.8971,82,0
297.9057,82,0
297.9138,82,0
297.9217,82,0
297.9297,82,0
297.9371,82,0
297.945,82,0
297.9526,82,0
297.9604,82,0
297.9683,82,0
297.9756,82,0
297.9835,82,0
297.9913,82,0
297.9988,82,0
298.0065,82,0
298.0137,82,0
298.0221,82,0
298.0295,82,0
298.037,82,0
298.0446,82,0
298.0526,82,0
298.0598,82,0
298.0677,82,0
298.0749,82,0
298.0831,82,0
298.0907,82,0
298.0977,82,0
298.1053,82,0
298.1127,82,0
298.1205,82,0
298.1279,82,0
298.1352,82,0
298.1426,82,0
298.1502,82,0
298.1574,82,0
298.1648,82,0
298.1719,82,0
298.1794,82,0
298.1869,82,0
298.194,82,0
298.2013,82,0
298.2084,82,0
298.216,82,0
298.2234,82,0
298.2304,82,0
298.2375,82,0
298.2452,82,0
298.2523,82,0
298.2592,82,0
298.2665,82,0
298.2735,82,0
298.2807,82,0
298.2881,82,0
298.2958,82,0
298.3032,82,0
298.3105,82,0
298.3177,82,0
298.3256,82,0
298.3328,82,0
298.3398,82,0
298.3471,82,0
298.3549,82,0
298.3622,82,0
298.3694,82,0
298.3766,82,0
298.3846,81,0
298.3917,81,0
298.3987,81,0
298.4061,81,0
298.4139,81,0
298.4217,81,0
298.4294,81,0
298.4363,81,0
298.4435,81,0
298.4505,81,0
298.4574,81,0
298.4648,81,0
298.472,81,0
298.4789,81,0
298.4861,81,0
298.493,81,0
298.4998,81,0
298.507,81,0
298.5142,81,0
298.5222,81,0
298.5302,81,0
298.5372,81,0
298.5445,81,0
298.5516,81,0
298.5587,81,0
298.5659,81,0
298.573,81,0
298.5796,81,0
298.5868,81,0
298.5934,81,0
298.6005,81,0
298.6073,81,0
298.614,81,0
298.6207,81,0
298.627,81,0
298.6335,81,0
298.64,81,0
298.6462,81,0
298.6524,81,0
298.6582,81,0
298.6644,81,0
298.6705,81,0
298.6764,81,0
298.6823,81,0
298.6881,81,0
298.6937,81,0
298.6995,81,0
298.7051,81,0
298.7106,81,0
298.7162,81,0
298.7219,81,0
298.7273,81,0
298.7327,81,0
298.7381,81,0
298.7442,81,0
298.7501,81,0
298.7554,81,0
298.761,81,0
298.7664,81,0
298.7716,81,0
298.7769,81,0
298.7824,81,0
298.7876,81,0
298.7928,81,0
298.7981,81,0
298.8036,81,0
298.809,81,0
298.8143,81,0
298.8198,81,0
298.8249,81,0
298.8301,81,0
298.8352,81,0
298.8407,81,0
298.8459,81,0
298.8511,81,0
298.8563,81,0
298.8617,81,0
298.8668,81,0
298.8719,81,0
298.877,81,0
298.8824,81,0
298.8875,81,0
298.8926,81,0
298.8977,81,0
298.9031,81,0
298.9082,81,0
298.9134,81,0
298.9185,81,0
298.9238,81,0
298.9288,81,0
298.934,81,0
298.9394,81,0
298.9444,81,0
298.9495,81,0
298.9546,81,0
298.9599,81,0
298.9649,81,0
298.9703,81,0
298.9763,81,0
298.9822,81,0
298.9873,81,0
298.9925,81,0
298.9977,81,0
299.003,81,0
299.0081,81,0
299.0135,81,0
299.0188,81,0
299.0239,81,0
299.029,81,0
299.0338,81,0
299.0391,81,0
299.0438,81,0
299.0488,81,0
299.0538,81,0
299.0587,81,0
299.0635,81,0
299.0685,81,0
299.073,81,0
299.0776,81,0
299.0824,81,0
299.087,81,0
299.0913,81,0
299.0959,81,0
299.1006,81,0
299.1048,81,0
299.109,81,0
299.1132,81,0
299.1175,81,0
299.1219,81,0
299.1259,81,0
299.1299,81,0
299.1342,81,0
299.1386,81,0
299.1425,81,0
299.1465,81,0
299.1508,81,0
299.1548,81,0
299.159,81,0
299.1629,81,0
299.1669,81,0
299.1709,81,0
299.1749,81,0
299.179,81,0
299.1833,81,0
299.1874,81,0
299.1913,81,0
299.1952,81,0
299.1997,81,0
299.2037,81,0
299.2079,81,0
299.2117,81,0
299.2157,81,0
299.22,81,0
299.2239,81,0
299.2278,81,0
299.232,81,0
299.2361,81,0
299.2405,81,0
299.2446,81,0
299.2486,81,0
299.2534,81,0
299.2576,81,0
299.2618,81,0
299.2658,81,0
299.2698,81,0
299.2737,81,0
299.2778,81,0
299.2822,81,0
299.2862,81,0
299.2903,81,0
299.2943,81,0
299.2986,81,0
299.3028,81,0
299.3068,81,0
299.3111,81,0
299.3158,81,0
299.3206,81,0
299.3248,81,0
299.329,81,0
299.3334,81,0
299.3379,81,0
299.3424,81,0
299.3471,81,0
299.3518,81,0
299.3561,81,0
299.3607,81,0
299.3651,81,0
299.3694,81,0
299.3739,81,0
299.3789,81,0
299.3836,81,0
299.388,81,0
299.3926,81,0
299.3972,81,0
299.402,81,0
299.4072,81,0
299.4117,81,0
299.4163,81,0
299.4211,81,0
299.4259,81,0
299.4316,81,0
299.4372,81,0
299.4425,81,0
299.4473,81,0
299.4519,81,0
299.4567,81,0
299.4615,81,0
299.4661,81,0
299.471,81,0
299.4754,81,0
299.4804,81,0
299.4853,81,0
299.4902,81,0
299.495,81,0
299.4999,81,0
299.5045,81,0
299.509,81,0
299.5134,81,0
299.519,81,0
299.5236,81,0
299.528,81,0
299.5325,81,0
299.5371,81,0
299.5417,81,0
299.5462,81,0
299.5512,81,0
299.5557,81,0
299.5603,81,0
299.5647,81,0
299.5693,81,0
299.5738,81,0
299.5785,81,0
299.5835,81,0
299.588,81,0
299.5924,81,0
299.5969,81,0
299.6017,81,0
299.6061,81,0
299.6104,81,0
299.6156,81,0
299.6206,81,0
299.6251,81,0
299.6296,81,0
299.6342,81,0
299.6389,81,0
299.6434,81,0
299.6485,81,0
299.6531,81,0
299.6577,81,0
299.6624,81,0
299.6671,81,0
299.6716,81,0
299.6761,81,0
299.6813,81,0
299.6859,81,0
299.6905,81,0
299.695,81,0
299.6998,81,0
299.7043,81,0
299.7092,81,0
299.7137,81,0
299.7185,81,0
299.7231,81,0
299.7275,81,0
299.7322,81,0
299.7378,81,0
299.7439,81,0
299.7486,81,0
299.7531,81,0
299.7578,81,0
299.7625,81,0
299.7673,81,0
299.7725,81,0
299.7769,81,0
299.7817,81,0
299.7863,81,0
299.791,81,0
299.7953,81,0
299.8006,81,0
299.8058,81,0
299.8105,81,0
299.8153,81,0
299.8206,81,0
299.8253,81,0
299.8299,81,0
299.8346,81,0
299.8397,81,0
299.8447,81,0
299.8498,81,0
299.8548,81,0
299.8599,81,0
299.865,81,0
299.8698,81,0
299.8747,81,0
299.8802,81,0
299.8852,81,0
299.8908,81,0
299.8963,81,0
299.9016,81,0
299.9064,81,0
299.9118,81,0
299.9169,81,0
299.9224,81,0
299.9274,81,0
299.9326,81,0
299.9378,81,0
299.9437,81,0
299.9491,81,0
299.9545,81,0
299.96,81,0
299.9655,81,0
299.9711,81,0
299.9772,81,0
299.9833,81,0
299.9891,81,0
299.9948,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,81,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
300.0018,80,0
